loss,mae,rmse,val_loss,val_mae,val_rmse,learning_rate
42167.69140625,156.9096221923828,205.3470458984375,32290.96484375,127.28711700439453,179.69537353515625,0.009999999776482582
21843.45703125,103.7091064453125,147.79299926757812,8757.5625,64.87822723388672,93.57755279541016,0.009999999776482582
6857.1787109375,61.26044845581055,82.80311584472656,2413.48388671875,39.25149917602539,49.11897277832031,0.009999999776482582
5691.93701171875,59.14678192138672,75.43900299072266,3403.880126953125,45.976234436035156,58.333526611328125,0.009999999776482582
1917.4447021484375,34.89914321899414,43.7753791809082,1607.40283203125,32.2800407409668,40.07759475708008,0.009999999776482582
1676.52783203125,32.89017105102539,40.93046188354492,1604.6351318359375,32.13495635986328,40.04206848144531,0.009999999776482582
1691.6573486328125,33.03726577758789,41.113468170166016,1577.1241455078125,31.821992874145508,39.69456100463867,0.009999999776482582
1864.743408203125,34.619483947753906,43.16455078125,1715.590576171875,33.33606719970703,41.396690368652344,0.009999999776482582
1999.2784423828125,35.704402923583984,44.68098831176758,2159.130615234375,36.99110412597656,46.42256546020508,0.009999999776482582
2096.2978515625,36.43790054321289,45.72951889038086,1979.756591796875,35.3539924621582,44.425907135009766,0.009999999776482582
2123.674560546875,36.51703643798828,46.0062141418457,1760.0849609375,33.78025817871094,41.85570526123047,0.009999999776482582
2309.068115234375,37.60772705078125,47.95785140991211,2332.810791015625,37.50811767578125,48.19399642944336,0.009999999776482582
2358.158935546875,37.78932189941406,48.44672775268555,2082.082275390625,36.813812255859375,45.49739074707031,0.009999999776482582
2442.096923828125,38.24154281616211,49.28458786010742,3158.584228515625,41.701194763183594,56.07424545288086,0.009999999776482582
2399.940185546875,37.9838981628418,48.83234405517578,1917.5262451171875,35.31272888183594,43.60166931152344,0.009999999776482582
2621.97607421875,39.124324798583984,51.0345458984375,1808.350830078125,34.10652160644531,42.307010650634766,0.009999999776482582
2586.0693359375,38.793121337890625,50.661495208740234,1705.2447509765625,33.06663513183594,41.04547119140625,0.009999999776482582
1995.19580078125,35.351165771484375,44.43134307861328,1749.7120361328125,33.49708557128906,41.56953048706055,0.004999999888241291
2162.3876953125,36.4851188659668,46.261314392089844,2138.93603515625,36.246437072753906,46.000091552734375,0.004999999888241291
2274.535888671875,37.0705451965332,47.444461822509766,1745.4085693359375,33.49346160888672,41.486732482910156,0.004999999888241291
2274.624755859375,37.148353576660156,47.43153762817383,1777.59765625,33.77541732788086,41.85746383666992,0.004999999888241291
2288.068115234375,37.19246292114258,47.55933380126953,2049.84619140625,35.63871383666992,44.97749710083008,0.004999999888241291
2298.126708984375,37.073707580566406,47.65098190307617,1761.35205078125,33.64120864868164,41.631187438964844,0.004999999888241291
2335.885498046875,37.5075569152832,48.031307220458984,2399.27294921875,37.82746505737305,48.67893981933594,0.004999999888241291
2283.05810546875,37.03190612792969,47.46342849731445,2272.718505859375,37.0599365234375,47.347164154052734,0.004999999888241291
2233.74560546875,36.8144645690918,46.92732238769531,1782.734619140625,33.738563537597656,41.83875274658203,0.004999999888241291
2375.942138671875,37.62461853027344,48.404842376708984,3882.329345703125,45.58514404296875,62.03797912597656,0.004999999888241291
2014.190185546875,35.36801528930664,44.499759674072266,1698.4287109375,32.887351989746094,40.79286575317383,0.0024999999441206455
1957.1279296875,34.97813034057617,43.844871520996094,1717.5072021484375,33.07365417480469,41.015804290771484,0.0024999999441206455
2051.1884765625,35.58323287963867,44.89476776123047,1848.0135498046875,34.18156051635742,42.566158294677734,0.0024999999441206455
2116.067626953125,35.946720123291016,45.6015739440918,1888.91796875,34.37444305419922,43.03347396850586,0.0024999999441206455
2036.8360595703125,35.52020263671875,44.71418762207031,1733.3253173828125,33.11008834838867,41.17479705810547,0.0024999999441206455
2136.57763671875,36.16987228393555,45.8056640625,2054.080078125,35.55024337768555,44.89078140258789,0.0024999999441206455
2093.59765625,35.891963958740234,45.323951721191406,1733.9951171875,33.1622428894043,41.160213470458984,0.0024999999441206455
2050.927978515625,35.65885925292969,44.83992004394531,2103.275146484375,35.880523681640625,45.414276123046875,0.0024999999441206455
2150.603515625,36.19371032714844,45.92731475830078,1918.1119384765625,34.58499526977539,43.316627502441406,0.0024999999441206455
2109.077880859375,36.01576614379883,45.462554931640625,1838.3330078125,33.950626373291016,42.37469482421875,0.0024999999441206455
